,year,epiweek,geo_code,hhs,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness
436,2020,22,DE,3,4.39,0.25,3.23,1.26,4.66,4.71,2.6,4.02,0.98,1.63,1.79,0.3,0.23,0.43
437,2020,23,DE,3,4.08,0.14,3.08,1.12,4.34,4.62,2.42,3.83,0.94,1.49,1.77,0.3,0.2,0.4
438,2020,24,DE,3,4.02,0.2,3.1,1.14,4.44,4.88,2.69,4.19,0.84,1.52,1.83,0.23,0.17,0.41
439,2020,25,DE,3,4.0,0.26,3.31,1.34,4.6,5.23,2.9,4.43,0.8,1.6,1.87,0.29,0.23,0.45
440,2020,26,DE,3,4.77,0.28,4.99,1.55,5.09,5.43,2.9,4.99,1.01,1.66,1.98,0.4,0.21,0.48
441,2020,27,DE,3,4.91,0.37,3.82,1.72,4.74,5.22,2.93,4.97,0.99,1.6,1.95,0.33,0.18,0.45
442,2020,28,DE,3,5.25,0.31,3.99,1.66,4.89,5.45,3.08,4.88,0.91,1.71,2.03,0.29,0.24,0.54
443,2020,29,DE,3,5.49,0.33,3.89,1.95,5.02,5.32,2.87,4.82,0.9,1.74,2.08,0.3,0.23,0.51
444,2020,30,DE,3,4.88,0.25,4.01,1.82,5.14,5.3,3.03,4.97,0.86,1.69,2.11,0.35,0.22,0.57
445,2020,31,DE,3,4.9,0.3,4.08,1.99,5.13,5.21,3.01,5.0,0.94,1.79,2.13,0.35,0.21,0.52
446,2020,32,DE,3,4.26,0.3,3.79,1.8,5.03,4.96,2.87,4.86,0.81,1.68,1.96,0.34,0.23,0.47
447,2020,33,DE,3,4.33,0.22,3.81,1.67,5.2,5.26,2.9,4.71,0.81,1.66,2.02,0.3,0.17,0.49
448,2020,34,DE,3,4.16,0.19,3.85,1.78,4.87,5.29,2.9,4.62,0.82,1.56,1.94,0.26,0.2,0.49
449,2020,35,DE,3,3.9,0.21,3.75,1.64,4.86,5.25,2.86,4.68,0.85,1.55,1.86,0.28,0.2,0.49
450,2020,36,DE,3,4.32,0.28,3.68,1.55,5.01,5.36,2.94,4.67,0.86,1.7,1.95,0.31,0.19,0.46
451,2020,37,DE,3,4.1,0.2,3.79,1.61,4.76,5.52,2.73,4.69,0.87,1.56,2.05,0.39,0.25,0.42
452,2020,38,DE,3,3.95,0.22,3.99,1.59,4.59,5.37,2.66,4.48,0.92,1.6,1.82,0.42,0.19,0.51
453,2020,39,DE,3,4.07,0.19,4.27,1.66,4.71,5.29,2.73,4.39,0.88,1.58,1.9,0.41,0.25,0.55
454,2020,40,DE,3,4.25,0.34,4.44,1.68,4.78,5.66,2.91,4.38,0.9,2.29,1.65,0.38,0.22,0.55
455,2020,41,DE,3,4.56,0.3,4.49,1.69,4.86,5.43,2.83,4.39,0.99,1.71,1.73,0.37,0.23,0.55
456,2020,42,DE,3,4.0,0.22,4.44,1.69,4.7,5.21,2.82,4.28,0.9,1.57,1.84,0.41,0.28,0.47
457,2020,43,DE,3,4.19,0.24,4.46,1.76,4.97,5.57,2.75,4.4,1.02,1.56,1.97,0.32,0.27,0.5
458,2020,44,DE,3,4.08,0.23,4.61,1.74,4.95,5.24,2.9,4.43,0.9,1.51,1.87,0.39,0.19,0.5
459,2020,45,DE,3,4.11,0.23,4.62,1.86,4.64,4.91,2.54,3.89,0.86,1.56,1.71,0.36,0.24,0.49
460,2020,46,DE,3,4.51,0.34,5.08,1.97,5.07,5.41,2.78,4.33,0.91,1.69,1.87,0.36,0.25,0.53
461,2020,47,DE,3,5.05,0.38,5.56,2.06,4.92,5.42,2.85,4.12,0.96,1.73,1.86,0.37,0.19,0.5
462,2020,48,DE,3,4.69,0.34,5.26,1.94,4.85,5.04,2.92,4.21,0.93,1.68,1.8,0.32,0.2,0.51
463,2020,49,DE,3,5.01,0.29,5.5,1.88,5.12,5.41,3.02,4.37,0.94,1.74,1.97,0.36,0.23,0.59
464,2020,50,DE,3,4.91,0.33,5.58,1.89,5.18,5.42,2.75,4.26,1.0,1.79,1.9,0.32,0.25,0.54
465,2020,51,DE,3,4.55,0.22,5.16,1.78,4.78,4.87,2.64,3.92,0.88,1.69,1.77,0.28,0.27,0.51
466,2020,52,DE,3,4.21,0.26,5.03,1.86,5.01,4.74,2.84,4.05,0.83,1.65,1.98,0.34,0.19,0.46
467,2020,53,DE,3,4.58,0.27,5.39,1.86,5.54,5.06,3.12,4.44,0.99,1.98,2.46,0.23,0.16,0.49
468,2020,2,DC,3,5.21,0.26,9.83,2.93,4.91,5.0,3.19,4.37,0.68,1.37,1.5,0.28,0.23,0.38
469,2020,3,DC,3,4.9,0.24,8.22,2.6,4.55,5.2,3.18,4.32,0.74,1.28,1.53,0.26,0.12,0.39
470,2020,4,DC,3,5.63,0.29,9.14,2.87,5.45,5.18,3.44,4.59,0.71,1.27,1.74,0.27,0.18,0.36
471,2020,5,DC,3,5.73,0.35,9.59,2.85,4.69,5.33,3.48,4.52,0.85,1.35,1.5,0.29,0.23,0.34
472,2020,6,DC,3,5.59,0.29,8.92,2.96,4.66,5.26,3.42,4.48,0.83,1.39,1.56,0.32,0.21,0.46
473,2020,7,DC,3,5.36,0.27,8.72,2.86,4.9,5.35,3.52,4.28,0.72,1.47,1.6,0.32,0.23,0.48
474,2020,8,DC,3,5.14,0.23,8.53,3.02,4.86,5.42,3.54,4.54,0.8,1.51,1.66,0.25,0.2,0.4
475,2020,9,DC,3,6.2,0.31,9.74,3.09,4.83,5.23,3.48,4.59,0.85,1.37,1.52,0.3,0.18,0.52
476,2020,10,DC,3,7.49,0.43,11.2,3.6,4.49,5.18,3.36,4.48,1.11,1.52,1.52,0.68,0.17,0.44
477,2020,11,DC,3,17.14,1.01,17.29,4.92,4.5,5.27,3.16,4.99,2.59,1.88,1.38,0.51,0.17,0.59
478,2020,12,DC,3,22.0,1.25,15.65,4.71,5.15,4.39,2.54,4.59,2.92,2.27,1.26,0.26,0.12,0.46
479,2020,13,DC,3,13.84,0.96,11.42,3.48,5.25,4.45,2.49,4.4,2.57,2.55,1.33,0.34,0.14,0.38
480,2020,14,DC,3,10.92,0.62,8.88,2.71,5.26,4.56,2.39,4.15,2.05,2.28,1.5,0.25,0.13,0.4
481,2020,15,DC,3,8.61,0.57,7.38,2.38,5.27,4.54,2.47,3.85,1.74,2.11,1.48,0.31,0.17,0.43
482,2020,16,DC,3,6.62,0.44,5.83,1.95,4.84,4.44,2.48,3.85,1.25,1.89,1.44,0.34,0.2,0.3
483,2020,17,DC,3,6.41,0.34,5.39,1.7,4.94,4.61,2.38,3.98,1.21,1.81,1.47,0.35,0.19,0.38
484,2020,18,DC,3,6.38,0.34,4.77,1.56,5.12,4.67,2.57,3.98,1.02,1.8,1.52,0.29,0.21,0.39
485,2020,19,DC,3,7.53,0.31,4.3,1.57,4.7,4.95,2.52,3.82,0.93,1.63,1.45,0.31,0.14,0.34
486,2020,20,DC,3,7.67,0.33,4.11,1.5,4.77,4.81,2.54,3.74,0.98,1.66,1.39,0.18,0.15,0.44
487,2020,21,DC,3,6.01,0.28,3.94,1.51,4.55,4.95,2.65,3.68,0.89,1.58,1.46,0.24,0.17,0.45
488,2020,22,DC,3,5.02,0.33,3.4,1.44,4.41,4.64,2.45,3.74,0.93,1.52,1.53,0.24,0.22,0.4
489,2020,23,DC,3,4.24,0.26,2.98,1.3,4.18,4.36,2.29,3.52,0.82,1.45,1.46,0.32,0.17,0.39
490,2020,24,DC,3,4.97,0.33,3.24,1.45,4.45,4.91,2.67,3.9,0.84,1.46,1.52,0.33,0.14,0.47
491,2020,25,DC,3,4.76,0.24,3.35,1.44,4.52,4.94,2.65,3.97,0.81,1.46,1.54,0.3,0.14,0.47
492,2020,26,DC,3,5.33,0.39,4.73,1.63,4.7,5.09,2.8,4.24,0.83,1.54,1.68,0.3,0.13,0.43
493,2020,27,DC,3,5.51,0.44,3.72,1.65,4.43,5.07,2.72,4.21,0.87,1.56,1.64,0.31,0.16,0.49
494,2020,28,DC,3,6.05,0.39,3.82,1.68,4.87,5.21,2.72,4.41,0.97,1.71,1.66,0.32,0.18,0.49
495,2020,29,DC,3,5.93,0.42,3.79,1.75,4.72,5.2,2.8,4.02,0.96,1.52,1.6,0.32,0.17,0.46
496,2020,30,DC,3,5.42,0.36,3.53,1.84,5.02,4.89,2.86,4.41,0.89,1.59,1.69,0.29,0.16,0.47
497,2020,31,DC,3,5.43,0.27,3.6,1.8,4.82,4.93,2.87,4.34,0.82,1.87,1.63,0.25,0.15,0.43
498,2020,32,DC,3,5.2,0.33,3.67,1.78,4.98,5.02,2.83,4.35,0.79,1.53,1.74,0.36,0.21,0.56
499,2020,33,DC,3,4.91,0.35,3.69,1.75,4.84,5.03,2.7,4.31,0.79,1.43,1.6,0.33,0.14,0.47
500,2020,34,DC,3,4.87,0.19,3.71,1.81,4.95,5.19,2.63,4.04,0.75,1.41,1.61,0.26,0.15,0.65
501,2020,35,DC,3,4.47,0.3,3.33,1.7,4.61,4.87,2.69,4.15,0.69,1.33,1.62,0.34,0.14,0.41
502,2020,36,DC,3,4.57,0.28,3.4,1.72,4.79,5.38,2.66,4.33,0.77,1.64,1.5,0.35,0.26,0.44
503,2020,37,DC,3,4.58,0.32,3.7,1.71,4.9,5.17,2.82,4.26,0.75,1.5,1.75,0.31,0.1,0.5
504,2020,38,DC,3,4.69,0.32,3.85,1.72,4.71,5.22,2.57,4.08,0.75,1.47,1.45,0.35,0.14,0.45
505,2020,39,DC,3,4.69,0.35,3.96,1.66,4.66,5.17,2.49,4.0,0.74,1.41,1.44,0.36,0.22,0.44
506,2020,40,DC,3,5.07,0.41,4.13,1.73,4.74,5.43,2.78,4.04,0.79,3.62,1.49,0.34,0.14,0.4
507,2020,41,DC,3,5.33,0.41,4.58,1.89,4.62,5.33,2.76,3.97,0.96,1.73,1.54,0.42,0.2,0.51
508,2020,42,DC,3,4.52,0.37,3.89,1.78,4.92,5.09,2.84,3.95,0.71,1.41,1.51,0.3,0.17,0.47
509,2020,43,DC,3,4.54,0.34,3.85,1.64,4.99,5.23,2.65,3.97,0.79,1.45,1.69,0.3,0.13,0.42
510,2020,44,DC,3,4.41,0.28,3.96,1.67,4.89,4.93,2.69,3.79,0.77,1.49,1.51,0.34,0.14,0.52
511,2020,45,DC,3,4.29,0.27,4.03,1.68,4.5,4.55,2.48,3.47,0.69,1.2,1.43,0.37,0.15,0.42
512,2020,46,DC,3,4.84,0.36,4.29,1.81,4.88,5.26,2.61,3.96,0.75,1.39,1.54,0.3,0.18,0.38
513,2020,47,DC,3,5.41,0.39,4.86,2.01,4.97,5.16,2.69,3.8,0.8,1.48,1.64,0.32,0.16,0.43
514,2020,48,DC,3,4.69,0.37,4.5,1.87,4.61,4.84,2.63,3.77,0.78,1.49,1.57,0.34,0.17,0.44
515,2020,49,DC,3,4.66,0.34,4.54,1.79,5.08,4.88,2.69,3.82,0.75,1.51,1.53,0.29,0.19,0.48
516,2020,50,DC,3,4.75,0.34,4.46,1.66,4.94,4.84,2.72,3.82,0.78,1.52,1.59,0.24,0.24,0.46
517,2020,51,DC,3,4.14,0.26,4.44,1.78,4.63,4.65,2.59,3.63,0.71,1.5,1.55,0.31,0.17,0.34
518,2020,52,DC,3,4.27,0.26,4.28,1.72,4.52,4.38,2.64,3.68,0.72,1.47,1.67,0.26,0.15,0.4
519,2020,53,DC,3,4.58,0.23,4.66,1.67,5.27,4.72,3.1,4.05,0.79,1.66,2.05,0.3,0.16,0.42
520,2020,2,FL,4,5.63,0.27,11.0,3.04,5.72,6.0,3.75,5.34,0.98,1.83,2.31,0.33,0.29,0.54
521,2020,3,FL,4,5.92,0.28,9.98,2.88,5.72,6.17,3.8,5.44,1.01,1.8,2.39,0.34,0.28,0.59
522,2020,4,FL,4,5.98,0.28,10.47,2.94,6.74,5.9,3.95,5.48,1.03,1.8,2.41,0.34,0.28,0.55
523,2020,5,FL,4,6.45,0.33,11.52,3.26,5.6,5.99,4.04,5.48,1.09,1.82,2.33,0.34,0.28,0.56
524,2020,6,FL,4,6.46,0.33,11.51,3.39,5.75,6.11,4.14,5.51,1.12,1.86,2.36,0.33,0.27,0.57
525,2020,7,FL,4,6.15,0.31,10.71,3.24,5.84,6.11,4.18,5.69,1.08,1.83,2.4,0.33,0.27,0.57
526,2020,8,FL,4,5.73,0.28,10.02,3.11,5.9,6.17,3.97,5.51,1.08,1.84,2.44,0.34,0.27,0.59
527,2020,9,FL,4,6.45,0.28,10.92,3.31,5.66,5.95,3.97,5.6,1.12,1.81,2.32,0.34,0.26,0.61
528,2020,10,FL,4,7.52,0.37,13.06,3.96,5.5,6.02,3.96,5.62,1.25,1.8,2.26,0.44,0.25,0.57
529,2020,11,FL,4,13.6,0.7,17.75,4.75,5.3,6.03,3.86,5.9,1.76,1.92,2.03,0.38,0.23,0.58
530,2020,12,FL,4,21.02,1.1,17.35,5.64,6.04,5.05,3.31,5.83,2.4,2.27,1.81,0.27,0.19,0.5
531,2020,13,FL,4,14.73,0.95,12.77,3.96,6.23,5.09,3.12,5.22,2.33,2.37,1.95,0.3,0.2,0.5
532,2020,14,FL,4,11.79,0.72,10.44,3.35,5.91,5.16,2.98,4.99,1.93,2.27,1.93,0.33,0.2,0.54
533,2020,15,FL,4,9.13,0.58,8.2,2.74,5.85,5.13,3.01,4.86,1.7,2.21,2.1,0.36,0.21,0.51
534,2020,16,FL,4,6.93,0.42,6.32,2.12,5.62,5.17,2.97,4.71,1.38,2.0,2.08,0.39,0.22,0.48
535,2020,17,FL,4,6.17,0.34,5.62,1.91,5.6,5.32,3.01,4.73,1.25,1.95,2.1,0.35,0.23,0.51
536,2020,18,FL,4,5.91,0.29,5.05,1.76,5.51,5.29,3.0,4.71,1.14,1.86,2.06,0.34,0.21,0.51
537,2020,19,FL,4,8.57,0.27,4.65,1.65,5.26,5.29,2.97,4.57,1.06,1.76,2.06,0.34,0.2,0.49
538,2020,20,FL,4,7.93,0.29,4.57,1.67,5.4,5.45,3.05,4.7,1.07,1.78,2.1,0.33,0.23,0.51
539,2020,21,FL,4,6.12,0.28,4.33,1.61,5.45,5.47,3.06,4.78,1.05,1.78,2.15,0.34,0.22,0.51
540,2020,22,FL,4,5.15,0.26,3.96,1.59,5.45,5.26,3.07,4.72,1.11,1.85,2.14,0.33,0.23,0.5
541,2020,23,FL,4,4.7,0.25,3.81,1.53,5.39,5.3,3.06,4.69,1.04,1.83,2.14,0.35,0.23,0.52
542,2020,24,FL,4,5.3,0.3,4.16,1.65,5.74,5.85,3.32,5.05,1.06,1.88,2.33,0.34,0.24,0.56
543,2020,25,FL,4,6.34,0.46,5.53,1.93,5.8,5.98,3.47,5.16,1.12,1.89,2.34,0.35,0.23,0.59
544,2020,26,FL,4,8.36,0.62,9.8,2.18,6.05,6.28,3.5,5.59,1.27,2.03,2.48,0.36,0.23,0.62
545,2020,27,FL,4,8.18,0.61,6.56,2.23,5.96,6.05,3.45,5.52,1.25,2.05,2.4,0.36,0.22,0.61
546,2020,28,FL,4,8.67,0.63,6.45,2.31,6.13,6.27,3.53,5.55,1.35,2.13,2.45,0.37,0.25,0.63
547,2020,29,FL,4,8.04,0.54,6.17,2.28,6.14,6.12,3.41,5.31,1.34,2.11,2.44,0.34,0.25,0.63
548,2020,30,FL,4,6.74,0.43,5.59,2.11,6.05,6.06,3.44,5.41,1.22,2.04,2.38,0.35,0.24,0.61
549,2020,31,FL,4,6.27,0.39,5.19,2.01,5.89,5.81,3.31,5.41,1.13,2.04,2.32,0.36,0.24,0.58
550,2020,32,FL,4,5.83,0.35,4.93,1.93,5.89,6.0,3.35,5.45,1.11,1.94,2.38,0.36,0.24,0.59
551,2020,33,FL,4,5.31,0.3,4.76,1.87,5.7,5.94,3.28,5.27,1.05,1.88,2.32,0.35,0.25,0.57
552,2020,34,FL,4,5.0,0.28,4.53,1.81,5.55,5.81,3.22,5.06,0.99,1.81,2.25,0.36,0.23,0.61
553,2020,35,FL,4,4.72,0.27,4.35,1.8,5.4,5.83,3.25,5.11,0.98,1.79,2.25,0.36,0.24,0.6
554,2020,36,FL,4,4.86,0.28,4.56,1.85,5.47,6.06,3.27,5.22,1.01,1.85,2.31,0.4,0.24,0.59
555,2020,37,FL,4,4.89,0.28,4.79,1.99,5.6,6.04,3.24,5.29,1.03,1.83,2.35,0.38,0.24,0.61
556,2020,38,FL,4,4.95,0.27,4.75,1.95,5.56,6.14,3.2,5.2,1.05,1.82,2.31,0.43,0.24,0.61
557,2020,39,FL,4,4.77,0.26,4.84,1.93,5.49,6.18,3.22,5.17,1.02,1.78,2.28,0.42,0.25,0.61
558,2020,40,FL,4,4.93,0.33,4.97,1.95,5.37,6.31,3.4,5.02,1.02,2.37,2.24,0.42,0.25,0.62
559,2020,41,FL,4,5.22,0.34,5.19,2.05,5.52,6.31,3.35,5.11,1.09,1.83,2.27,0.39,0.27,0.61
560,2020,42,FL,4,4.89,0.29,5.03,2.02,5.55,6.08,3.28,5.04,1.03,1.79,2.31,0.39,0.27,0.61
561,2020,43,FL,4,4.85,0.3,5.2,2.03,5.52,6.19,3.23,5.07,1.03,1.79,2.32,0.39,0.26,0.6
562,2020,44,FL,4,4.87,0.3,5.15,2.02,5.45,6.09,3.33,5.07,1.02,1.76,2.27,0.4,0.25,0.61
563,2020,45,FL,4,4.63,0.3,5.07,2.03,5.07,5.43,3.01,4.49,0.92,1.65,2.07,0.43,0.24,0.54
564,2020,46,FL,4,4.93,0.3,5.32,2.02,5.53,5.93,3.22,4.81,1.01,1.75,2.27,0.38,0.25,0.58
565,2020,47,FL,4,5.33,0.34,5.76,2.17,5.48,6.03,3.25,4.96,1.05,1.79,2.25,0.38,0.25,0.6
566,2020,48,FL,4,5.08,0.34,5.6,2.12,5.31,5.52,3.32,4.82,0.96,1.77,2.22,0.32,0.23,0.51
567,2020,49,FL,4,5.23,0.33,5.94,2.08,5.47,5.75,3.3,4.85,1.05,1.79,2.23,0.36,0.26,0.57
568,2020,50,FL,4,5.21,0.33,5.96,2.12,5.37,5.56,3.23,4.79,1.01,1.79,2.17,0.34,0.26,0.56
569,2020,51,FL,4,5.22,0.35,6.09,2.2,5.32,5.47,3.22,4.72,0.99,1.81,2.22,0.33,0.23,0.54
570,2020,52,FL,4,5.0,0.33,6.19,2.31,5.17,4.99,3.31,4.65,0.92,1.8,2.19,0.27,0.19,0.46
571,2020,53,FL,4,5.5,0.39,6.6,2.34,5.8,5.57,3.66,5.13,1.01,1.95,2.84,0.29,0.2,0.52
572,2020,2,GA,4,5.62,0.26,11.0,3.1,5.91,6.23,3.9,4.99,0.91,1.92,2.1,0.33,0.3,0.53
573,2020,3,GA,4,5.65,0.25,9.64,2.9,5.81,6.27,3.89,5.03,0.93,1.86,2.1,0.33,0.27,0.55
574,2020,4,GA,4,6.08,0.29,10.44,3.15,6.75,6.12,4.07,5.13,0.9,1.85,2.13,0.32,0.27,0.53
575,2020,5,GA,4,6.68,0.36,11.8,3.62,5.78,6.21,4.22,5.17,0.97,1.92,2.07,0.34,0.29,0.54
576,2020,6,GA,4,6.61,0.34,11.59,3.68,5.72,6.28,4.35,5.25,1.0,1.9,2.07,0.34,0.26,0.53
577,2020,7,GA,4,5.87,0.28,10.42,3.41,5.65,6.15,4.1,5.1,0.97,1.91,2.09,0.34,0.28,0.55
578,2020,8,GA,4,5.4,0.25,9.81,3.25,5.85,6.23,4.06,5.03,0.97,1.89,2.14,0.34,0.27,0.54
579,2020,9,GA,4,6.05,0.25,10.27,3.46,5.7,6.1,3.93,5.12,0.99,1.84,2.06,0.35,0.28,0.61
580,2020,10,GA,4,6.81,0.33,12.11,3.97,5.48,6.03,3.89,5.12,1.14,1.81,1.97,0.43,0.26,0.56
581,2020,11,GA,4,12.62,0.71,17.25,4.76,5.26,6.22,3.81,5.53,1.82,2.04,1.82,0.34,0.23,0.59
582,2020,12,GA,4,18.16,1.02,16.08,5.06,5.63,5.24,3.29,5.34,2.48,2.36,1.64,0.28,0.19,0.53
583,2020,13,GA,4,13.29,0.94,12.48,3.75,6.07,5.32,3.15,4.86,2.43,2.56,1.76,0.3,0.19,0.5
584,2020,14,GA,4,10.67,0.7,10.33,3.17,5.86,5.24,3.07,4.63,1.99,2.46,1.77,0.29,0.2,0.53
585,2020,15,GA,4,8.22,0.57,8.21,2.6,5.79,5.19,3.12,4.51,1.67,2.38,1.91,0.31,0.21,0.49
586,2020,16,GA,4,6.17,0.39,6.25,2.0,5.33,5.05,3.0,4.25,1.31,2.07,1.8,0.37,0.2,0.47
587,2020,17,GA,4,6.15,0.36,5.72,1.88,5.44,5.17,3.07,4.33,1.22,2.06,1.84,0.32,0.21,0.47
588,2020,18,GA,4,5.87,0.32,5.06,1.73,5.46,5.4,3.03,4.31,1.12,1.95,1.84,0.32,0.21,0.5
589,2020,19,GA,4,7.19,0.29,4.64,1.64,5.15,5.25,2.99,4.19,1.02,1.84,1.8,0.31,0.22,0.47
590,2020,20,GA,4,7.1,0.3,4.45,1.64,5.34,5.47,3.06,4.28,1.01,1.85,1.9,0.3,0.22,0.5
591,2020,21,GA,4,5.37,0.28,4.12,1.62,5.48,5.48,3.15,4.43,0.97,1.83,1.99,0.31,0.2,0.48
592,2020,22,GA,4,4.72,0.27,3.9,1.55,5.43,5.39,3.16,4.41,1.06,1.86,1.98,0.3,0.24,0.51
593,2020,23,GA,4,4.5,0.26,3.67,1.51,5.38,5.48,3.12,4.43,0.98,1.82,1.97,0.35,0.22,0.54
594,2020,24,GA,4,4.54,0.28,3.82,1.58,5.46,5.78,3.24,4.62,0.95,1.86,2.07,0.34,0.23,0.56
595,2020,25,GA,4,4.94,0.32,4.5,1.75,5.44,5.87,3.38,4.74,1.0,1.89,2.07,0.33,0.22,0.58
596,2020,26,GA,4,6.13,0.47,9.28,2.01,5.83,6.25,3.47,5.12,1.1,2.0,2.22,0.33,0.22,0.62
597,2020,27,GA,4,6.74,0.55,6.0,2.11,5.94,6.06,3.49,5.13,1.13,2.05,2.2,0.35,0.22,0.6
598,2020,28,GA,4,7.57,0.61,6.16,2.37,6.11,6.31,3.56,5.28,1.27,2.16,2.26,0.35,0.23,0.63
599,2020,29,GA,4,7.31,0.53,6.12,2.32,6.06,6.07,3.52,5.17,1.24,2.12,2.22,0.33,0.23,0.62
600,2020,30,GA,4,6.33,0.45,5.64,2.2,5.96,5.97,3.5,5.21,1.12,2.03,2.12,0.33,0.22,0.61
601,2020,31,GA,4,5.96,0.41,5.35,2.1,5.86,5.8,3.38,5.21,1.05,2.06,2.08,0.33,0.23,0.56
602,2020,32,GA,4,5.84,0.38,5.16,2.05,5.67,5.87,3.3,5.05,0.99,1.93,2.11,0.34,0.26,0.58
603,2020,33,GA,4,5.36,0.35,4.93,2.06,5.43,5.74,3.2,4.77,0.95,1.82,2.0,0.34,0.24,0.54
604,2020,34,GA,4,5.26,0.34,4.92,2.08,5.29,5.79,3.16,4.72,0.92,1.79,1.95,0.38,0.24,0.6
605,2020,35,GA,4,5.48,0.36,4.96,2.17,5.39,5.89,3.27,4.86,0.95,1.81,1.97,0.37,0.24,0.6
606,2020,36,GA,4,5.15,0.33,5.03,2.12,5.48,6.02,3.29,4.95,0.94,1.86,2.05,0.38,0.25,0.59
607,2020,37,GA,4,4.84,0.31,5.01,2.07,5.46,6.03,3.25,4.91,0.95,1.81,2.11,0.37,0.24,0.6
608,2020,38,GA,4,4.69,0.28,4.95,2.0,5.33,5.89,3.14,4.77,0.95,1.75,1.99,0.4,0.25,0.58
609,2020,39,GA,4,4.58,0.27,5.08,2.04,5.29,5.94,3.19,4.71,0.94,1.79,1.99,0.39,0.24,0.58
610,2020,40,GA,4,4.61,0.32,5.28,2.06,5.25,6.07,3.36,4.62,0.94,2.24,1.95,0.41,0.23,0.59
611,2020,41,GA,4,4.84,0.33,5.53,2.09,5.34,6.01,3.28,4.65,0.99,1.8,1.95,0.36,0.25,0.59
612,2020,42,GA,4,4.54,0.28,5.29,2.06,5.36,5.81,3.26,4.57,0.95,1.75,2.01,0.37,0.26,0.56
613,2020,43,GA,4,4.56,0.29,5.44,2.08,5.39,6.08,3.23,4.61,0.96,1.77,2.06,0.36,0.26,0.59
614,2020,44,GA,4,4.31,0.26,5.22,2.05,5.3,5.75,3.25,4.48,0.88,1.72,1.94,0.38,0.25,0.56
615,2020,45,GA,4,4.39,0.29,5.36,2.12,5.03,5.36,3.0,4.11,0.86,1.63,1.82,0.43,0.24,0.53
616,2020,46,GA,4,4.66,0.3,5.72,2.19,5.4,6.03,3.29,4.54,0.95,1.8,2.03,0.37,0.27,0.6
617,2020,47,GA,4,4.94,0.33,6.13,2.29,5.32,5.83,3.17,4.49,0.95,1.74,1.9,0.38,0.26,0.58
618,2020,48,GA,4,4.63,0.31,6.06,2.3,5.25,5.33,3.35,4.35,0.92,1.82,1.9,0.3,0.22,0.48
619,2020,49,GA,4,4.96,0.33,6.31,2.26,5.55,5.67,3.31,4.5,0.94,1.82,1.94,0.35,0.25,0.53
620,2020,50,GA,4,5.21,0.36,6.42,2.29,5.49,5.71,3.29,4.46,0.95,1.84,1.93,0.34,0.25,0.57
621,2020,51,GA,4,5.29,0.39,6.62,2.38,5.32,5.33,3.27,4.34,0.93,1.83,1.93,0.32,0.23,0.5
622,2020,52,GA,4,5.32,0.41,6.99,2.51,5.44,5.12,3.41,4.38,0.93,1.94,1.99,0.27,0.2,0.46
623,2020,53,GA,4,5.93,0.46,7.69,2.55,6.13,5.67,3.8,4.79,1.05,2.1,2.57,0.31,0.2,0.53
624,2020,2,HI,9,6.33,0.3,11.35,3.18,6.2,6.31,4.3,5.95,0.96,1.86,2.43,0.35,0.3,0.52
625,2020,3,HI,9,6.83,0.32,10.5,3.12,6.11,6.5,4.39,5.97,1.01,1.86,2.59,0.26,0.28,0.64
626,2020,4,HI,9,7.47,0.41,11.51,3.36,7.26,6.8,4.49,6.04,1.09,1.78,2.51,0.37,0.26,0.6
627,2020,5,HI,9,8.12,0.51,13.05,3.84,6.3,6.7,4.71,6.16,1.2,1.83,2.57,0.39,0.2,0.58
628,2020,6,HI,9,7.93,0.48,12.64,3.89,6.17,6.7,4.65,6.08,1.21,1.93,2.52,0.41,0.31,0.6
629,2020,7,HI,9,8.31,0.53,12.88,3.95,6.34,6.66,4.81,6.09,1.25,1.84,2.58,0.34,0.26,0.58
630,2020,8,HI,9,8.04,0.49,12.76,3.84,6.57,6.81,4.71,6.21,1.3,2.04,2.64,0.37,0.23,0.57
631,2020,9,HI,9,8.55,0.41,13.46,4.07,6.22,6.82,4.46,6.1,1.26,1.94,2.58,0.44,0.21,0.6
632,2020,10,HI,9,9.17,0.47,14.19,4.35,6.18,6.71,4.49,6.19,1.45,1.97,2.47,0.42,0.26,0.59
633,2020,11,HI,9,15.17,0.85,19.16,5.33,5.89,6.82,4.22,6.78,2.01,2.05,2.31,0.44,0.21,0.61
634,2020,12,HI,9,22.11,1.28,20.37,6.39,7.01,5.66,3.88,5.99,3.02,2.62,2.1,0.32,0.15,0.51
635,2020,13,HI,9,15.3,0.95,15.79,4.71,7.3,5.58,3.42,5.58,2.86,2.57,2.11,0.31,0.15,0.47
636,2020,14,HI,9,12.16,0.84,11.7,3.62,7.29,6.11,3.31,5.33,2.3,2.44,2.32,0.3,0.2,0.62
637,2020,15,HI,9,8.8,0.61,8.64,3.02,7.08,6.03,3.32,5.22,1.96,2.29,2.32,0.43,0.2,0.56
638,2020,16,HI,9,6.8,0.42,6.64,2.32,6.68,6.1,3.27,5.04,1.52,1.94,2.25,0.47,0.19,0.54
